Date,HomeTeam,AwayTeam,KickoffTime,temperature_2m,wind_speed_10m,FTAG,FTHG,AR,HR,AY,HY,Attendance,HomeAwaySalaryRatio,HomeElo,AwayElo,HomeRank,AwayRank,HomeEloMomentum,AwayEloMomentum,HomeRankMomentum,AwayRankMomentum,HomePlayerRatingCount,HomePlayerRatingMean,HomePlayerRatingStd,AwayPlayerRatingCount,AwayPlayerRatingMean,AwayPlayerRatingStd,TeamEloWinProb,PlayerEloDrawProb,PlayerEloWinProb,HM,AM,HAG,AAG,RollingHomeAdvantage,FTR,HomeAwaySelectionsRatio
13-Apr-19,Man United,West Ham,1730,7.8,19.4,1.0,2.0,0.0,0.0,1.0,1.0,74478,1.7812591264706232,1890.46142578,1684.21875,4.0,12.0,73.64343261600007,47.071484378000015,3.0,3.4,13.0,6.814615384615385,0.3004257334213817,15.0,6.722666666666668,0.1886254371911582,0.7662449773145967,0.2659259317397837,0.5798673784646289,Ole Gunnar Solskjaer,Manuel Pellegrini,1.0,0.0,0.7142857142857143,H,2.334143253488829
13-Apr-19,Southampton,Wolves,1500,8.4,10.7,1.0,3.0,0.0,0.0,3.0,1.0,31708,1.7920002557242898,1681.49572754,1693.52038574,13.0,11.0,76.23432617200001,-59.964916992000056,3.4,-4.4,15.0,6.607333333333332,0.3010751105990366,12.0,6.711666666666667,0.3270533425740959,0.4827020319507633,0.330688647265668,0.3064053147660902,Ralph Hasenhuttl,Nuno Espirito Santo,2.0,1.0,0.3636363636363636,H,0.2991465102649922
13-Apr-19,Fulham,Everton,1500,8.4,15.9,0.0,2.0,0.0,0.0,1.0,2.0,24971,0.5855691128380042,1558.65063477,1738.7668457,24.0,7.0,274.09284668,-69.82736816400006,17.2,-1.8,13.0,6.403076923076923,0.2185400725578936,13.0,6.679999999999999,0.3565863796527374,0.261761674604365,0.2833864223806044,0.17639165604172,Scott Parker,Marco Silva,1.25,0.0,0.2857142857142857,H,0.3001103210330817
14-Apr-19,Liverpool,Chelsea,1630,7.7,23.7,0.0,2.0,0.0,0.0,1.0,0.0,53279,0.7059904784022294,1999.02807617,1862.47814941,2.0,6.0,221.55683594,102.720410158,10.0,6.0,13.0,7.136923076923077,0.2855328248780518,14.0,6.99,0.3692269917389185,0.6869813915258217,0.2959526785999835,0.5082431472482488,Jurgen Klopp,Maurizio Sarri,1.25,0.0,0.9166666666666666,H,2.055015919248828
14-Apr-19,Crystal Palace,Man City,1405,7.7,14.8,3.0,1.0,0.0,0.0,0.0,0.0,25721,0.4882219976985589,1712.45385742,2007.45825195,8.0,1.0,65.10810546799999,355.3085449200001,3.6,13.8,12.0,6.759166666666666,0.29369650813193,13.0,7.230769230769232,0.2731993225146892,0.1547028812737268,0.3015829292603441,0.2059002633236855,Roy Hodgson,Per Guardiola,0.0,2.25,0.3,A,0.4958284270827738
20-Apr-19,Wolves,Brighton,1500,20.2,8.0,0.0,0.0,0.0,0.0,1.0,0.0,31096,0.9349794238683128,1687.36340332,1602.36035156,13.0,19.0,-29.718041992000053,29.60122070399997,-1.0,-0.2,12.0,6.711666666666667,0.3270533425740959,16.0,6.409375000000001,0.3580933668402699,0.6199454981489234,0.3068398948402572,0.4767365029318089,Nuno Espirito Santo,Chris Hughton,0.0,0.0,0.6666666666666666,D,3.841708191606907
20-Apr-19,Newcastle,Southampton,1730,19.8,9.2,1.0,3.0,0.0,0.0,2.0,0.0,52191,0.6390197383316067,1687.25634766,1690.64099121,14.0,11.0,29.11359863199992,59.86574707200002,0.0,2.4,13.0,6.604615384615385,0.2699463019142136,15.0,6.607333333333332,0.3010751105990366,0.4951292604660986,0.330817913601532,0.3612623892065247,Ole Gunnar Solskjaer,Ralph Hasenhuttl,2.0,0.0,0.6666666666666666,H,0.5172315828365712
20-Apr-19,West Ham,Leicester,1500,22.3,10.5,2.0,2.0,0.0,0.0,0.0,2.0,59960,1.0745375685674192,1681.44580078,1711.42297363,16.0,8.0,83.42685547199999,61.59514159999994,3.8,6.8,15.0,6.722666666666668,0.1886254371911582,13.0,6.769230769230769,0.386253434905544,0.4569661153545201,0.3314360960614961,0.3170555244648928,Manuel Pellegrini,Brendan Rodgers,1.0,0.0,0.3333333333333333,D,0.8468979552676273
20-Apr-19,Bournemouth,Fulham,1500,22.7,11.7,1.0,0.0,0.0,0.0,3.0,1.0,10511,1.07582217418283,1688.98022461,1577.36999512,12.0,24.0,32.77043456800002,185.538671878,3.8,11.0,12.0,6.614999999999999,0.3497499106504531,13.0,6.403076923076923,0.2185400725578936,0.655313881237151,0.2699333571574643,0.5711458449459548,Eddie Howe,Scott Parker,0.0,0.0,0.4,A,4.791980520686507
20-Apr-19,Man City,Tottenham,1230,20.3,3.2,0.0,1.0,0.0,0.0,2.0,1.0,54489,1.668442971554819,2009.93859863,1918.34191895,2.0,3.0,354.471142578,84.82192383000002,14.0,4.0,13.0,7.230769230769232,0.2731993225146892,16.0,6.911875,0.2092014205855208,0.6288468286026037,0.1651442501390196,0.7619785061363216,Per Guardiola,Mauricio Pochettino,1.0,0.0,1.0,H,2.401885959781788
21-Apr-19,Arsenal,Crystal Palace,1600,20.6,14.6,3.0,2.0,0.0,0.0,1.0,4.0,59929,1.878121482526208,1906.23242188,1707.78881836,4.0,10.0,36.444384764000006,121.19836425599996,2.0,4.2,15.0,6.802666666666667,0.2480985467286918,12.0,6.759166666666666,0.29369650813193,0.7581077612407958,0.3067396030001804,0.4770494726011491,Unai Emery,Roy Hodgson,0.0,2.25,0.75,A,1.0241928703548009
21-Apr-19,Everton,Man United,1330,20.8,14.7,0.0,4.0,0.0,0.0,1.0,1.0,39395,0.5686253339091767,1726.90808105,1890.52185059,7.0,5.0,-105.85061035000008,75.61970214600001,-5.2,2.8,13.0,6.679999999999999,0.3565863796527374,13.0,6.814615384615385,0.3004257334213817,0.2805295139547572,0.3309539865171231,0.3096215792422395,Marco Silva,Ole Gunnar Solskjaer,3.25,0.0,0.4166666666666667,H,0.5738775566203286
23-Apr-19,Tottenham,Brighton,1945,13.3,8.1,0.0,1.0,0.0,0.0,2.0,1.0,56251,2.081178012276709,1920.52038574,1606.59057617,3.0,19.0,103.141259766,45.03156738399999,4.2,1.8,16.0,6.911875,0.2092014205855208,16.0,6.409375000000001,0.3580933668402699,0.8590140755964093,0.2188175453879265,0.6716296548708156,Mauricio Pochettino,Chris Hughton,0.0,0.0,0.7,H,2.668691550032534
24-Apr-19,Man United,Man City,2000,10.6,17.0,2.0,0.0,0.0,0.0,2.0,2.0,74431,0.99341215791223,1892.70043945,2012.11706543,5.0,2.0,-3.035961918000021,310.24123535,0.0,12.0,13.0,6.814615384615385,0.3004257334213817,13.0,7.230769230769232,0.2731993225146892,0.3346078410675581,0.316130452467217,0.2388894238345131,Ole Gunnar Solskjaer,Per Guardiola,0.0,1.25,0.625,A,0.7673637857681078
24-Apr-19,Wolves,Arsenal,1945,9.9,17.0,1.0,3.0,0.0,0.0,3.0,2.0,31436,0.2936570515875423,1685.31152344,1906.23242188,14.0,4.0,-50.45244140600003,-3.2443359399999734,-2.6,0.8,12.0,6.711666666666667,0.3270533425740959,15.0,6.802666666666667,0.2480985467286918,0.2189624594819484,0.3291441322339181,0.3782638285118037,Nuno Espirito Santo,Unai Emery,3.0,0.0,0.75,H,2.489722996425772
27-Apr-19,Brighton,Newcastle,1730,10.7,32.3,1.0,1.0,0.0,0.0,3.0,2.0,30587,0.933997268674792,1605.25134277,1698.68579102,20.0,11.0,101.13032226599998,34.654809569999955,4.6,0.4,16.0,6.409375000000001,0.3580933668402699,13.0,6.604615384615385,0.2699463019142136,0.3686874219204194,0.3227720529951383,0.2603509957254539,Chris Hughton,Ole Gunnar Solskjaer,0.0,1.0,0.1111111111111111,D,1.895572514334892
27-Apr-19,Southampton,Bournemouth,1500,11.3,35.4,3.0,3.0,0.0,0.0,1.0,2.0,31310,1.3559547509628445,1686.41711426,1678.87011719,13.0,16.0,64.466503908,-20.280151367999952,2.0,-1.6,15.0,6.607333333333332,0.3010751105990366,12.0,6.614999999999999,0.3497499106504531,0.5108592939281758,0.3318786602166884,0.3338549745361323,Ralph Hasenhuttl,Eddie Howe,1.0,2.0,0.3333333333333333,D,0.4474446875878878
27-Apr-19,Crystal Palace,Everton,1500,10.9,31.9,0.0,0.0,0.0,0.0,0.0,2.0,25789,0.864294337588054,1709.96728516,1729.08654785,10.0,7.0,96.939990232,-132.35522461000005,5.0,-4.6,12.0,6.759166666666666,0.29369650813193,13.0,6.679999999999999,0.3565863796527374,0.4725129096654248,0.327006094633749,0.3936996108054869,Roy Hodgson,Marco Silva,0.0,0.0,0.2727272727272727,D,1.1351160997039689
27-Apr-19,Tottenham,West Ham,1230,9.7,30.9,1.0,0.0,0.0,0.0,2.0,0.0,60043,1.0746975650873174,1916.35754395,1682.4876709,3.0,15.0,217.13781738199995,111.249975588,10.0,6.8,16.0,6.911875,0.2092014205855208,15.0,6.722666666666668,0.1886254371911582,0.7935180370254881,0.2139130737808421,0.6803645678384995,Mauricio Pochettino,Manuel Pellegrini,0.0,0.0,0.6363636363636364,A,1.5541050009625546
28-Apr-19,Man United,Chelsea,1630,12.1,18.3,1.0,1.0,0.0,0.0,2.0,3.0,74526,0.8711147236414306,1871.63256836,1868.23144531,5.0,6.0,28.54072265399996,162.156494142,0.8,7.4,13.0,6.814615384615385,0.3004257334213817,14.0,6.99,0.3692269917389185,0.5048944531792721,0.3225374568916958,0.2594631851247632,Ole Gunnar Solskjaer,Maurizio Sarri,1.0,1.0,0.5555555555555556,D,0.832412456166628
28-Apr-19,Leicester,Arsenal,1200,12.0,19.7,0.0,3.0,1.0,0.0,1.0,3.0,32037,0.5660303789132564,1714.73815918,1892.03210449,9.0,4.0,38.54536132599992,-39.73515625199998,4.6,-1.0,13.0,6.769230769230769,0.386253434905544,15.0,6.802666666666667,0.2480985467286918,0.264913272722489,0.3230411622746058,0.4155735028215694,Brendan Rodgers,Unai Emery,1.875,0.0,0.4444444444444444,H,0.83535458011552
05-May-19,Arsenal,Brighton,1630,10.2,10.1,1.0,1.0,0.0,0.0,2.0,5.0,59965,3.183916132147045,1850.55822754,1598.5111084,6.0,20.0,-115.72038574399998,58.11645507799994,-3.8,2.4,15.0,6.802666666666667,0.2480985467286918,16.0,6.409375000000001,0.3580933668402699,0.810136882860277,0.2673654347318636,0.5767570122287651,Unai Emery,Chris Hughton,1.0,0.0,0.6666666666666666,D,2.202380239372976
26-Dec-19,Tottenham,Brighton,1230,7.7,24.9,1.0,2.0,0.0,0.0,2.0,4.0,56308,2.217636022514071,1856.41003418,1651.33776855,3.0,17.0,72.80620116999998,50.426000975999976,4.2,1.4,15.0,6.763333333333334,0.2098147330914162,13.0,6.537692307692307,0.1624880514496537,0.7650360492427519,0.1912082464229112,0.68800281911293,Jose Mourinho,Graham Porter,1.25,1.0,0.6666666666666666,H,2.722478182112278
26-Dec-19,Bournemouth,Arsenal,1500,10.4,25.2,1.0,1.0,0.0,0.0,4.0,4.0,10234,0.3810888252148997,1688.64782715,1806.84753418,15.0,7.0,74.35183105199994,20.373754882000004,3.4,-0.6,15.0,6.421333333333334,0.2289357017932231,15.0,6.672,0.1685309071555324,0.3361693081377962,0.2796716085366727,0.2697922876111123,Eddie Howe,Mikel Arteta,1.0,0.0,0.3636363636363636,D,0.6856752069300621
26-Dec-19,Man United,Newcastle,1730,5.7,6.3,1.0,4.0,0.0,0.0,2.0,2.0,73206,2.526587569926846,1825.83520508,1718.14465332,6.0,11.0,-86.97192382800003,4.316528319999998,-4.2,0.8,14.0,6.83,0.3329307092216894,13.0,6.593846153846155,0.2671081158672087,0.650199591190639,0.209897788793284,0.6496868851341582,Ole Gunnar Solskjaer,Ole Gunnar Solskjaer,3.0,1.0,0.6,H,10.229800754577642
26-Dec-19,Crystal Palace,West Ham,1500,9.4,32.2,1.0,2.0,0.0,0.0,2.0,0.0,25462,0.9643913066030396,1746.34484863,1702.98449707,9.0,12.0,9.29287109200004,26.721362301999942,1.4,2.2,13.0,6.52153846153846,0.1097441888313386,14.0,6.61142857142857,0.1883711057179094,0.5620785980985276,0.2875597030701989,0.3999613897797517,Roy Hodgson,Manuel Pellegrini,1.25,0.0,0.3333333333333333,H,5.182128746416471
26-Dec-19,Chelsea,Southampton,1500,9.5,31.6,2.0,0.0,0.0,0.0,2.0,3.0,40651,2.460281261877613,1853.42504883,1640.89074707,4.0,18.0,-59.901879882000095,32.307128904,-2.2,3.4,15.0,6.794666666666667,0.2749270610341748,12.0,6.6725,0.2037615027427898,0.7726693754687283,0.2313509356500378,0.6014773842279322,Thomas Tuchel,Ralph Hasenhuttl,0.0,1.0,0.4,A,4.845145153922971
27-Dec-19,Wolves,Man City,1945,5.9,13.3,2.0,3.0,1.0,0.0,1.0,0.0,31737,0.3203816353973234,1763.42541504,2008.22253418,8.0,2.0,56.35686035200001,93.979125978,4.2,2.8,13.0,6.795384615384615,0.2730910072207652,14.0,7.095,0.3580253382892652,0.1963657133383672,0.2647811100873609,0.2259857821261132,Nuno Espirito Santo,Per Guardiola,1.875,1.8,0.8,H,0.5113967831792784
28-Dec-19,West Ham,Leicester,1730,8.2,9.4,2.0,1.0,0.0,0.0,1.0,4.0,59519,1.13206106870229,1702.98449707,1831.53344727,12.0,5.0,8.988842771999908,153.20427246200006,1.6,7.0,14.0,6.61142857142857,0.1883711057179094,14.0,6.842142857142858,0.3173591604707416,0.3230069337821457,0.2809772053021294,0.2750730240428534,Manuel Pellegrini,Brendan Rodgers,1.0,1.0,0.3,A,0.2488480430636528
28-Dec-19,Southampton,Crystal Palace,1500,9.4,9.0,1.0,1.0,0.0,0.0,2.0,1.0,31108,0.7075433642597821,1654.03405762,1738.99035645,17.0,9.0,-10.025561525999956,10.454345702,0.8,1.2,12.0,6.6725,0.2037615027427898,13.0,6.52153846153846,0.1097441888313386,0.3801179147985011,0.2270063989901808,0.6117034144770689,Ralph Hasenhuttl,Roy Hodgson,0.0,0.0,0.3076923076923077,D,0.3730576885482162
28-Dec-19,Newcastle,Everton,1500,8.6,5.3,2.0,1.0,0.0,0.0,2.0,2.0,52211,0.7006352966512329,1725.49914551,1729.23730469,11.0,10.0,25.854638671999965,39.76552734399993,1.8,1.0,13.0,6.593846153846155,0.2671081158672087,15.0,6.548666666666666,0.2418227082435026,0.4946205640750041,0.276417070471452,0.4655044754906731,Ole Gunnar Solskjaer,Carlo Ancelotti,0.0,1.0,0.5714285714285714,A,0.4518665234877378
28-Dec-19,Brighton,Bournemouth,1230,8.8,14.0,0.0,2.0,0.0,0.0,2.0,0.0,30441,1.0608137992038922,1651.33776855,1688.64782715,18.0,15.0,8.833471680000002,42.98095702999994,0.4,1.4,13.0,6.537692307692307,0.1624880514496537,15.0,6.421333333333334,0.2289357017932231,0.4465119590154114,0.2557587126682236,0.5373951276869485,Graham Porter,Eddie Howe,1.0,0.0,0.2,H,1.026225189001818
29-Dec-19,Liverpool,Wolves,1630,7.9,17.7,0.0,1.0,0.0,0.0,0.0,1.0,53326,2.3134268697285845,2066.75512695,1763.42541504,1.0,8.0,355.4159667979999,7.397436524000023,12.8,3.0,12.0,7.141666666666667,0.3114972801736085,13.0,6.795384615384615,0.2730910072207652,0.8514610043967065,0.1603611365019314,0.7462425175174247,Jurgen Klopp,Nuno Espirito Santo,1.0,0.0,0.9230769230769232,H,2.7244611164925656
29-Dec-19,Arsenal,Chelsea,1400,8.6,14.2,2.0,1.0,0.0,0.0,4.0,5.0,60309,0.916576548740924,1806.25622559,1866.68225098,7.0,3.0,20.373754882000004,-63.76848144600003,-0.6,-3.2,15.0,6.672,0.1685309071555324,15.0,6.794666666666667,0.2749270610341748,0.4139062736717444,0.2895851698973813,0.3728850625899725,Mikel Arteta,Thomas Tuchel,1.0,1.25,0.6,A,0.5282274838923607
01-Jan-20,Brighton,Chelsea,1230,7.0,6.4,1.0,1.0,0.0,0.0,3.0,2.0,30559,0.3705391626757299,1659.32214355,1846.67919922,17.0,3.0,38.60336914,-99.75783691600004,2.4,-5.2,13.0,6.537692307692307,0.1624880514496537,15.0,6.794666666666667,0.2749270610341748,0.2537873486607053,0.274274005274494,0.2512193647491301,Graham Porter,Thomas Tuchel,0.0,1.0,0.1818181818181818,D,0.422327433571128
01-Jan-20,Newcastle,Leicester,1500,5.1,5.9,3.0,0.0,0.0,0.0,1.0,1.0,52178,0.9551967116852612,1717.23693848,1823.93688965,11.0,5.0,20.76572265599998,140.926904298,1.4,5.6,13.0,6.593846153846155,0.2671081158672087,14.0,6.842142857142858,0.3173591604707416,0.3510984612424024,0.2718570600041848,0.2440996550245583,Ole Gunnar Solskjaer,Brendan Rodgers,0.0,2.0,0.5,A,0.127987457647804
01-Jan-20,West Ham,Bournemouth,1730,5.9,4.0,0.0,4.0,0.0,0.0,2.0,1.0,59917,1.7053516143299423,1691.03125,1690.37475586,14.0,15.0,73.3388915999999,27.274536129999937,4.8,-0.2,14.0,6.61142857142857,0.1883711057179094,15.0,6.421333333333334,0.2289357017932231,0.500944769888359,0.2281148014215272,0.6091201006239064,David Moyes,Eddie Howe,3.0,0.0,0.3636363636363636,H,0.3761066985314444
01-Jan-20,Man City,Everton,1730,5.6,4.5,1.0,2.0,0.0,0.0,4.0,0.0,54407,1.6815979325939483,1999.57836914,1735.05212402,2.0,10.0,45.788940429999954,-27.507910156000072,1.8,-0.6,14.0,7.095,0.3580253382892652,15.0,6.548666666666666,0.2418227082435026,0.8209409395811298,0.1012970954570146,0.8467063042749667,Per Guardiola,Carlo Ancelotti,1.25,0.0,1.0,H,2.1522308591600208
01-Jan-20,Arsenal,Man United,2000,6.0,7.6,0.0,2.0,0.0,0.0,0.0,2.0,60328,0.7217761557177615,1804.5291748,1817.64294434,7.0,6.0,69.69086913999999,-33.65900878600005,2.8,-1.2,15.0,6.672,0.1685309071555324,14.0,6.83,0.3329307092216894,0.4811367255593777,0.289638292298762,0.3387326824128793,Mikel Arteta,Ole Gunnar Solskjaer,2.0,0.0,0.6363636363636364,H,0.4380104269823826
01-Jan-20,Southampton,Tottenham,1500,8.0,7.4,0.0,1.0,0.0,0.0,4.0,3.0,30976,0.4946418499717992,1674.03710938,1845.86376953,16.0,4.0,-18.000976563999938,92.144116212,0.2,5.6,12.0,6.6725,0.2037615027427898,15.0,6.763333333333334,0.2098147330914162,0.2710871610731862,0.2891118477711078,0.3816432844224066,Ralph Hasenhuttl,Jose Mourinho,1.0,0.0,0.3571428571428571,H,0.3840866683795796
18-Jan-20,Newcastle,Chelsea,1730,3.3,17.6,0.0,1.0,0.0,0.0,1.0,1.0,52217,0.5026108450486637,1700.28564453,1851.26318359,11.0,3.0,37.163598632,6.913110352000013,2.0,0.6,13.0,6.593846153846155,0.2671081158672087,15.0,6.794666666666667,0.2749270610341748,0.2954423202929944,0.2814166937777126,0.2769455838750918,Ole Gunnar Solskjaer,Thomas Tuchel,0.0,0.0,0.5555555555555556,H,0.1663774205409173
18-Jan-20,West Ham,Everton,1500,6.8,9.8,1.0,1.0,0.0,0.0,0.0,1.0,59915,0.8303650263809627,1696.43371582,1747.21459961,13.0,9.0,43.74499511599993,75.44448242199996,3.2,4.2,14.0,6.61142857142857,0.1883711057179094,15.0,6.548666666666666,0.2418227082435026,0.4274364123644982,0.2658102715759576,0.5057739972635905,David Moyes,Carlo Ancelotti,1.0,1.0,0.3333333333333333,D,0.3402787413190007
18-Jan-20,Southampton,Wolves,1500,6.7,7.7,3.0,2.0,0.0,0.0,1.0,2.0,31152,1.0516848542990769,1698.03857422,1765.18786621,12.0,8.0,-104.23796386599992,17.297924804000058,-6.6,1.0,12.0,6.6725,0.2037615027427898,13.0,6.795384615384615,0.2730910072207652,0.4045499246274177,0.2899805174635825,0.3544791388312633,Ralph Hasenhuttl,Nuno Espirito Santo,2.0,1.875,0.3333333333333333,A,0.5306061325452364
18-Jan-20,Man City,Crystal Palace,1500,6.1,14.0,2.0,2.0,0.0,0.0,2.0,1.0,54439,2.099905876025279,2003.45373535,1741.9309082,2.0,10.0,175.95620117,2.2099365219999982,7.0,0.2,14.0,7.095,0.3580253382892652,13.0,6.52153846153846,0.1097441888313386,0.8183853840672851,0.0800630151881694,0.8804134268089011,Per Guardiola,Roy Hodgson,0.0,1.0,0.8571428571428571,D,2.3843424498958057
18-Jan-20,Brighton,Aston Villa,1500,6.3,9.6,1.0,1.0,0.0,0.0,3.0,3.0,30551,0.9420659858601728,1658.27880859,1626.61523438,18.0,19.0,54.46147460800002,74.40612793,4.2,3.0,13.0,6.537692307692307,0.1624880514496537,13.0,6.557692307692308,0.2838513653888881,0.5454418085958447,0.2838276346186573,0.4278590408458336,Graham Porter,Dean Smith,1.0,0.0,0.1666666666666666,D,1.371353686959061
19-Jan-20,Liverpool,Man United,1630,3.3,3.9,0.0,2.0,0.0,0.0,3.0,1.0,52916,0.7040754257907542,2077.15722656,1821.34057617,1.0,6.0,316.4683837879999,47.874511719999965,8.8,2.8,12.0,7.141666666666667,0.3114972801736085,14.0,6.83,0.3329307092216894,0.8134521020241055,0.1821236791527062,0.7057135565078649,Jurgen Klopp,Ole Gunnar Solskjaer,1.0,0.0,0.9285714285714286,H,2.616279257250758
21-Jan-20,Everton,Newcastle,1930,6.6,12.4,2.0,2.0,0.0,0.0,1.0,1.0,38822,1.4272760804081883,1747.21459961,1700.28564453,9.0,11.0,75.44448242199996,13.43022460999996,4.2,0.8,15.0,6.548666666666666,0.2418227082435026,13.0,6.593846153846155,0.2671081158672087,0.567128448142714,0.2853667215959667,0.4177219251043034,Carlo Ancelotti,Ole Gunnar Solskjaer,1.0,0.0,0.3846153846153846,D,3.253900151875568
21-Jan-20,Bournemouth,Brighton,1930,1.2,7.3,1.0,3.0,0.0,0.0,1.0,1.0,10065,0.9426725036481134,1643.27380371,1655.77294922,18.0,17.0,-20.173681641999973,49.41054687400001,-1.0,4.0,15.0,6.421333333333334,0.2289357017932231,13.0,6.537692307692307,0.1624880514496537,0.4820200397469288,0.2894215369398204,0.3763070307236671,Eddie Howe,Graham Porter,2.0,0.0,0.4166666666666667,H,0.7803430226551952
21-Jan-20,Chelsea,Arsenal,2015,-0.8,10.4,2.0,2.0,1.0,0.0,1.0,2.0,40577,1.091016349233103,1856.31433105,1801.8182373,3.0,7.0,-24.148779295999976,9.462451169999984,-1.2,0.6,15.0,6.794666666666667,0.2749270610341748,15.0,6.672,0.1685309071555324,0.5777892858333922,0.2355662443815998,0.5912807315221362,Thomas Tuchel,Mikel Arteta,1.0,1.6,0.3333333333333333,D,2.860650285250788
21-Jan-20,Crystal Palace,Southampton,1930,0.6,5.6,2.0,0.0,0.0,0.0,2.0,1.0,23739,1.4133409350057011,1742.13842773,1698.03857422,10.0,13.0,8.67207031199996,-92.47285156199996,0.6,-6.2,13.0,6.52153846153846,0.1097441888313386,12.0,6.6725,0.2037615027427898,0.5631261434449765,0.289900383290712,0.3630222329583673,Roy Hodgson,Ralph Hasenhuttl,0.0,1.0,0.3076923076923077,A,1.2723567175471262
22-Jan-20,Leicester,West Ham,1930,7.4,0.0,1.0,4.0,0.0,0.0,1.0,1.0,31968,0.8833445718138908,1828.40234375,1696.35742188,4.0,13.0,31.893505860000005,34.23295898399992,-0.8,2.0,14.0,6.842142857142858,0.3173591604707416,14.0,6.61142857142857,0.1883711057179094,0.68137797844543,0.2034317545086694,0.6632643506361229,Brendan Rodgers,David Moyes,3.25,0.0,0.5,H,8.175130974257863
23-Jan-20,Wolves,Liverpool,2000,5.8,4.7,2.0,1.0,0.0,0.0,1.0,0.0,31746,0.4322591792656587,1769.41809082,2080.73095703,8.0,1.0,0.4862792960000206,281.3967285139999,-1.0,6.0,13.0,6.795384615384615,0.2730910072207652,12.0,7.141666666666667,0.3114972801736085,0.1428202354120887,0.2615185964634789,0.218651157749987,Nuno Espirito Santo,Jurgen Klopp,0.0,1.0,0.6666666666666666,A,0.3419889835210205
29-Jan-20,West Ham,Liverpool,1945,6.2,19.1,2.0,0.0,0.0,0.0,0.0,2.0,59959,0.6662289416846652,1689.6151123,2083.47436523,15.0,1.0,51.969873045999975,297.63444823999987,3.2,6.6,14.0,6.61142857142857,0.1883711057179094,12.0,7.141666666666667,0.3114972801736085,0.0938730473408912,0.204392792181524,0.1343376690536224,David Moyes,Jurgen Klopp,0.0,1.0,0.3076923076923077,A,0.1077634228616598
02-Feb-20,Tottenham,Man City,1630,11.6,22.9,0.0,2.0,1.0,0.0,3.0,2.0,61022,0.6811807645514504,1826.54199219,2000.07128906,4.0,2.0,57.88708496,253.571679684,1.4,9.6,15.0,6.763333333333334,0.2098147330914162,14.0,7.095,0.3580253382892652,0.2691548124758783,0.264814198446677,0.2260629828916972,Jose Mourinho,Per Guardiola,1.25,0.0,0.6923076923076923,H,0.2712515947182524
14-Feb-20,Wolves,Leicester,2000,8.2,14.7,0.0,0.0,1.0,0.0,2.0,2.0,31682,0.7344979448032883,1766.86425781,1823.3963623,8.0,5.0,51.04233398399997,-13.432153321999976,0.2,-1.2,13.0,6.795384615384615,0.2730910072207652,14.0,6.842142857142858,0.3173591604707416,0.4193542172459795,0.286857006785295,0.4062619464367356,Nuno Espirito Santo,Brendan Rodgers,0.0,0.0,0.5714285714285714,D,0.6349526584524634
16-Feb-20,Aston Villa,Tottenham,1400,6.7,31.6,3.0,2.0,0.0,0.0,0.0,2.0,41874,0.4786614025192705,1627.54907227,1842.43591309,19.0,4.0,52.665747068000016,23.181225585999982,1.4,1.0,13.0,6.557692307692308,0.2838513653888881,15.0,6.763333333333334,0.2098147330914162,0.2249606871992412,0.2824848743515541,0.2817308255695856,Dean Smith,Jose Mourinho,1.0,2.0,0.0,A,0.8593589901293041
16-Feb-20,Arsenal,Newcastle,1630,7.4,29.3,0.0,4.0,0.0,0.0,0.0,2.0,60188,1.82363066330608,1802.98193359,1709.13098145,6.0,11.0,-2.6227539080000044,-8.85551757799999,-0.2,-0.4,15.0,6.672,0.1685309071555324,13.0,6.593846153846155,0.2671081158672087,0.6318704578404043,0.2527618839389725,0.5460590968172068,Mikel Arteta,Ole Gunnar Solskjaer,2.5,0.0,0.6666666666666666,H,2.3013392630022627
17-Feb-20,Chelsea,Man United,2000,6.4,25.3,2.0,0.0,0.0,0.0,3.0,4.0,40504,0.7874695863746959,1843.89428711,1798.00317383,3.0,7.0,6.272875978000002,63.1139648419999,0.8,2.0,15.0,6.794666666666667,0.2749270610341748,14.0,6.83,0.3329307092216894,0.5656612112179061,0.2837456866726234,0.4283639998653302,Thomas Tuchel,Ole Gunnar Solskjaer,0.0,1.0,0.2857142857142857,A,0.6648656490440027
19-Feb-20,Man City,West Ham,1930,8.3,24.4,0.0,2.0,0.0,0.0,1.0,0.0,52159,2.02513097152342,1986.92626953,1684.68237305,2.0,15.0,154.717578124,104.900634764,6.8,4.4,14.0,7.095,0.3580253382892652,14.0,6.61142857142857,0.1883711057179094,0.8506687390894963,0.1107487898464304,0.8313531243607077,Per Guardiola,David Moyes,1.0,0.0,0.875,H,9.383410653936624
22-Feb-20,Leicester,Man City,1730,9.2,30.0,1.0,0.0,0.0,0.0,0.0,0.0,32068,0.43619132996094,1818.16186523,1983.98693848,5.0,2.0,-34.77214355599999,162.261108396,-2.4,7.8,14.0,6.842142857142858,0.3173591604707416,14.0,7.095,0.3580253382892652,0.2779675194827416,0.2766339563162145,0.2588060576839949,Brendan Rodgers,Per Guardiola,0.0,0.0,0.4545454545454545,A,1.025882186816133
