Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2021-04-23,Arsenal,Everton,1849.18591309,1768.93823242,0.001,0.047
2021-04-24,Liverpool,Newcastle,1915.24682617,1691.95483398,0.199,0.0
2021-04-24,West Ham,Chelsea,1801.63293457,1891.16381836,0.32799999999999996,0.369
2021-04-24,Sheffield United,Brighton,1606.05847168,1704.92529297,0.0,0.0
2021-04-25,Wolves,Burnley,1769.89428711,1715.71606445,0.0,0.0
2021-04-25,Leeds,Man United,1739.63464355,1947.43103027,0.001,0.012
2021-04-25,Aston Villa,West Brom,1726.86450195,1632.22241211,0.001,0.0
2021-04-26,Leicester,Crystal Palace,1816.69873047,1699.05566406,0.14800000000000002,0.0
2021-04-30,Southampton,Leicester,1699.57385254,1823.47607422,0.0,0.08499999999999996
2021-05-01,Chelsea,Fulham,1896.67175293,1647.23986816,0.239,0.0
2021-05-01,Everton,Aston Villa,1781.82080078,1723.47924805,0.041,0.0
2021-05-01,Crystal Palace,Man City,1696.45166016,2033.48522949,0.0,0.007000000000000006
2021-05-01,Brighton,Leeds,1702.29736328,1746.59753418,0.0,0.0
2021-05-02,Newcastle,Arsenal,1700.34399414,1840.47680664,0.0,0.0
2021-05-02,Tottenham,Sheffield United,1828.30249023,1618.57177734,0.042,0.0
2021-05-03,West Brom,Wolves,1631.94445801,1751.57324219,0.0,0.0
2021-05-03,Burnley,West Ham,1738.76672363,1797.57910156,0.0,0.14800000000000002
2021-05-07,Leicester,Newcastle,1826.82446289,1698.8651123,0.138,0.0
2021-05-08,Leeds,Tottenham,1740.47802734,1840.52404785,0.0,0.10900000000000001
2021-05-08,Sheffield United,Crystal Palace,1618.79077148,1697.47851562,0.0,0.0
2021-05-08,Man City,Chelsea,2046.2097168,1922.11999512,0.0010000000000000009,0.28700000000000003
2021-05-08,Liverpool,Southampton,1913.34765625,1706.13183594,0.079,0.0
2021-05-09,Arsenal,West Brom,1848.60021973,1638.01940918,0.0,0.0
2021-05-09,West Ham,Everton,1808.17797852,1775.25964355,0.20400000000000001,0.011
2021-05-09,Wolves,Brighton,1752.31396484,1720.5793457,0.0,0.0
2021-05-09,Aston Villa,Man United,1739.6685791,1957.29333496,0.0,0.0020000000000000018
2021-05-10,Fulham,Burnley,1649.93225098,1737.51794434,0.0,0.0
2021-05-11,Man United,Leicester,1953.38745117,1807.52746582,0.001,0.22399999999999998
2021-05-11,Southampton,Crystal Palace,1701.82263184,1706.98596191,0.0,0.0
2021-05-12,Chelsea,Arsenal,1919.58557129,1839.06408691,0.08499999999999996,0.0
2021-05-13,Aston Villa,Everton,1737.13415527,1784.72961426,0.0,0.019000000000000003
2021-05-13,Man United,Liverpool,1958.42248535,1910.81323242,0.0,0.17300000000000001
2021-05-14,Newcastle,Man City,1713.09338379,2043.67529297,0.0,0.0
2021-05-15,Southampton,Fulham,1712.61169434,1647.39782715,0.0,0.0
2021-05-15,Brighton,West Ham,1711.24755859,1798.70800781,0.0,0.062
2021-05-15,Burnley,Leeds,1734.98352051,1737.94372559,0.0,0.0
2021-05-16,Crystal Palace,Aston Villa,1696.19689941,1733.03125,0.0,0.0
2021-05-16,Tottenham,Wolves,1837.98962402,1759.11132812,0.002,0.0
2021-05-16,West Brom,Liverpool,1633.59375,1915.12243652,0.0,0.312
2021-05-16,Everton,Sheffield United,1784.72961426,1606.74890137,0.0,0.0
2021-05-18,Man United,Fulham,1932.99255371,1630.04516602,0.0,0.0
2021-05-18,Southampton,Leeds,1720.71496582,1752.07336426,0.0,0.0
2021-05-18,Brighton,Man City,1711.24755859,2031.85351562,0.0,0.0
2021-05-18,Chelsea,Leicester,1920.43591309,1819.58935547,0.441,0.258
2021-05-19,Crystal Palace,Arsenal,1696.19689941,1854.46118164,0.0,0.0
2021-05-19,West Brom,West Ham,1631.23022461,1798.70800781,0.0,0.0
2021-05-19,Burnley,Liverpool,1727.35827637,1930.85375977,0.0,0.44
2021-05-19,Everton,Wolves,1770.79492188,1759.11132812,0.0,0.0
2021-05-19,Newcastle,Sheffield United,1711.04846191,1619.75146484,0.0,0.0
2021-05-19,Tottenham,Aston Villa,1823.85998535,1724.51477051,0.0,0.0
2021-05-23,Liverpool,Crystal Palace,1930.85375977,1704.71337891,0.0,0.0
2021-05-23,Sheffield United,Burnley,1614.3536377,1720.76269531,0.0,0.0
2021-05-23,Man City,Everton,2033.8984375,1777.90686035,0.0,0.0
2021-05-23,Leicester,Tottenham,1819.58935547,1821.02331543,0.795,0.0
2021-05-23,West Ham,Southampton,1796.7644043,1710.59619141,0.0,0.0
2021-05-23,Fulham,Newcastle,1637.33166504,1716.44616699,0.0,0.0
2021-05-23,Aston Villa,Chelsea,1724.51477051,1920.43591309,0.0,0.128
2021-05-23,Arsenal,Brighton,1854.46118164,1728.19091797,0.0,0.0
2021-05-23,Leeds,West Brom,1779.06689453,1624.96850586,0.0,0.0
2021-05-23,Wolves,Man United,1743.65881348,1932.99255371,0.0,0.0
