Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2017-12-30,Watford,Swansea,1628.02355957,1611.99072266,0.0,0.0
2017-12-31,Crystal Palace,Man City,1646.66369629,1986.16625977,0.0,0.022
2017-12-31,West Brom,Arsenal,1622.65087891,1844.1973877,0.0,0.1149999999999999
2018-01-01,Stoke,Newcastle,1645.07714844,1614.78674316,0.0,0.0
2018-01-01,Leicester,Huddersfield,1729.76391602,1562.33850098,0.001,0.0
2018-01-01,Burnley,Liverpool,1698.66271973,1883.07641602,0.035,0.2119999999999999
2018-01-01,Brighton,Bournemouth,1611.95422363,1647.40441895,0.0,0.0
2018-01-01,Everton,Man United,1710.34997559,1907.22143555,0.001,0.1099999999999999
2018-01-02,Man City,Watford,1988.01708984,1626.9876709,0.017,0.0
2018-01-02,Southampton,Crystal Palace,1660.38647461,1642.01647949,0.0,0.0
2018-01-02,Swansea,Tottenham,1618.33435059,1916.21044922,0.0,0.143
2018-01-02,West Ham,West Brom,1647.93225098,1622.65087891,0.0,0.0
2018-01-03,Arsenal,Chelsea,1848.84460449,1918.82971191,0.1159999999999999,0.146
2018-01-04,Tottenham,West Ham,1916.21044922,1647.93225098,0.136,0.0
2018-01-13,Huddersfield,West Ham,1564.52783203,1661.32263184,0.0,0.0
2018-01-13,West Brom,Brighton,1627.16723633,1613.01904297,0.0,0.0
2018-01-13,Watford,Southampton,1625.47900391,1657.52697754,0.0,0.0
2018-01-13,Tottenham,Everton,1920.13647461,1695.4395752,0.124,0.0
2018-01-13,Chelsea,Leicester,1918.27575684,1732.09008789,0.1019999999999999,0.003
2018-01-13,Crystal Palace,Burnley,1658.75488281,1696.47338867,0.0,0.012
2018-01-13,Newcastle,Swansea,1623.24377441,1614.4083252,0.0,0.0
2018-01-14,Liverpool,Man City,1886.24658203,1981.20385742,0.1009999999999999,0.016
2018-01-14,Bournemouth,Arsenal,1648.10095215,1844.88220215,0.0,0.1129999999999999
2018-01-15,Man United,Stoke,1900.15576172,1630.94384766,0.0769999999999999,0.0
2018-01-20,Stoke,Huddersfield,1630.94384766,1559.03137207,0.0,0.0
2018-01-20,West Ham,Bournemouth,1661.32263184,1648.10095215,0.0,0.0
